employee_id,review_year,performance_rating,promotion_flag
E100987,2025,2,No
E100988,2018,3,Yes
E100988,2019,2,No
E100988,2020,4,No
E100988,2021,3,No
E100989,2019,3,No
E100990,2019,4,No
E100990,2020,5,No
E100991,2018,4,No
E100992,2020,3,No
E100992,2021,5,No
E100992,2022,4,No
E100992,2023,3,No
E100993,2018,4,No
E100993,2019,2,No
E100994,2021,4,No
E100994,2022,4,No
E100994,2023,4,No
E100994,2024,5,No
E100995,2020,2,No
E100996,2018,3,No
E100996,2019,2,No
E100996,2020,2,No
E100996,2021,3,No
E100997,2021,4,No
E100997,2022,5,No
E100998,2020,2,No
E100999,2018,5,Yes
E100999,2019,4,Yes
E100999,2020,3,No
E101000,2019,3,No
E101000,2020,3,No
E101000,2021,4,Yes
E101001,2022,5,No
E101002,2018,3,No
E101002,2019,3,No
E101003,2020,4,Yes
E101003,2021,3,No
E101003,2022,3,No
E101004,2021,5,Yes
E101004,2022,3,Yes
E101004,2023,4,No
E101004,2024,4,No
E101005,2019,2,No
E101005,2020,4,No
E101005,2021,4,No
E101006,2023,2,No
E101006,2024,4,Yes
E101006,2025,4,No
E101006,2026,3,No
E101007,2020,5,No
E101007,2021,4,No
E101008,2018,4,No
E101009,2022,4,No
E101009,2023,2,No
E101009,2024,2,No
E101009,2025,4,No
E101010,2023,5,Yes
E101010,2024,3,No
E101010,2025,3,No
E101011,2020,4,No
E101011,2021,4,No
E101011,2022,4,No
E101012,2019,3,No
E101012,2020,2,No
E101012,2021,4,No
E101013,2018,3,No
E101013,2019,3,No
E101014,2023,3,No
E101014,2024,5,No
E101014,2025,4,No
E101014,2026,3,No
E101015,2019,3,No
E101016,2017,4,Yes
E101016,2018,5,No
E101016,2019,4,No
E101016,2020,4,No
E101017,2017,3,No
E101017,2018,3,No
E101018,2021,2,No
E101018,2022,4,No
E101018,2023,5,No
E101019,2019,2,No
E101019,2020,2,No
E101020,2019,2,No
E101021,2018,4,No
E101021,2019,5,No
E101021,2020,2,No
E101022,2019,3,No
E101022,2020,3,No
E101023,2018,3,No
E101023,2019,3,No
E101023,2020,4,No
E101023,2021,5,No
E101024,2018,4,No
E101024,2019,4,No
E101025,2023,5,Yes
E101025,2024,4,No
E101025,2025,5,No
E101025,2026,3,No
E101026,2017,2,Yes
E101027,2018,3,No
E101028,2021,3,No
E101029,2020,3,No
E101029,2021,4,Yes
E101029,2022,4,Yes
E101029,2023,4,No
E101030,2023,4,No
E101030,2024,4,No
E101031,2023,4,No
E101031,2024,3,No
E101031,2025,4,No
E101032,2022,3,No
E101032,2023,3,No
E101033,2019,4,No
E101033,2020,3,No
E101033,2021,3,No
E101034,2018,3,No
E101034,2019,5,No
E101035,2021,2,No
E101035,2022,4,No
E101035,2023,4,Yes
E101035,2024,3,No
E101036,2022,4,No
E101036,2023,2,No
E101037,2017,4,No
E101038,2019,3,No
E101038,2020,4,No
E101038,2021,5,No
E101039,2020,2,No
E101040,2018,4,No
E101040,2019,4,Yes
E101040,2020,4,Yes
E101040,2021,3,No
E101041,2021,3,No
E101041,2022,4,No
E101041,2023,4,No
E101042,2017,4,No
E101042,2018,3,No
E101042,2019,4,No
E101043,2022,4,No
E101043,2023,4,No
E101043,2024,3,No
E101043,2025,4,No
E101044,2018,2,No
E101044,2019,4,Yes
E101044,2020,2,Yes
E101045,2017,3,No
E101045,2018,3,No
E101045,2019,4,No
E101046,2020,5,Yes
E101046,2021,5,No
E101046,2022,4,No
E101046,2023,3,No
E101047,2018,4,No
E101048,2017,4,No
E101048,2018,3,No
E101048,2019,3,No
E101048,2020,5,No
E101049,2018,4,Yes
E101049,2019,3,No
E101050,2019,4,Yes
E101050,2020,3,No
E101050,2021,3,No
E101051,2018,4,No
E101051,2019,2,Yes
E101051,2020,4,No
E101051,2021,4,No
E101052,2018,3,No
E101052,2019,5,Yes
E101052,2020,3,No
E101053,2018,5,No
E101053,2019,4,No
E101054,2018,3,No
E101054,2019,3,Yes
E101055,2017,4,Yes
E101056,2023,3,No
E101057,2022,4,No
E101057,2023,2,No
E101057,2024,4,No
E101057,2025,4,No
E101058,2020,3,No
E101058,2021,3,No
E101058,2022,4,No
E101058,2023,5,No
E101059,2022,3,No
E101059,2023,3,No
E101059,2024,2,No
E101059,2025,3,No
E101060,2020,2,No
E101061,2022,2,No
E101061,2023,4,Yes
E101061,2024,3,No
E101062,2018,3,No
E101062,2019,2,Yes
E101062,2020,2,No
E101063,2018,4,No
E101063,2019,4,No
E101064,2018,2,No
E101064,2019,3,Yes
E101065,2017,4,No
E101065,2018,3,No
E101065,2019,2,Yes
E101065,2020,4,No
E101066,2023,3,No
E101066,2024,4,No
E101067,2018,2,Yes
E101068,2019,3,No
E101068,2020,2,No
E101068,2021,4,No
E101069,2023,3,No
E101069,2024,4,No
E101070,2022,4,No
E101070,2023,2,No
E101070,2024,4,No
E101070,2025,2,No
E101071,2017,5,No
E101072,2018,3,No
E101073,2017,2,No
E101073,2018,2,No
E101073,2019,4,No
E101074,2021,3,No
E101074,2022,4,No
E101074,2023,2,Yes
E101074,2024,4,No
E101075,2019,4,No
E101076,2018,3,No
E101076,2019,4,No
E101077,2017,4,No
E101077,2018,4,Yes
E101077,2019,2,No
E101077,2020,5,No
E101078,2018,3,No
E101078,2019,2,No
E101079,2017,4,No
E101079,2018,4,No
E101079,2019,3,No
E101079,2020,4,No
E101080,2019,5,Yes
E101080,2020,3,No
E101081,2022,5,No
E101081,2023,3,No
E101082,2023,5,No
E101082,2024,3,No
E101083,2022,3,No
E101084,2019,3,No
E101085,2021,3,No
E101085,2022,5,No
E101085,2023,2,No
E101086,2020,3,No
E101086,2021,3,No
E101086,2022,3,No
E101086,2023,4,No
E101087,2023,2,No
E101087,2024,4,No
E101088,2018,4,No
E101088,2019,2,Yes
E101089,2021,2,No
E101090,2022,3,Yes
E101090,2023,5,No
E101091,2017,4,No
E101092,2020,4,No
E101092,2021,4,No
E101092,2022,2,No
E101092,2023,3,No
E101093,2019,3,No
E101093,2020,3,No
E101093,2021,2,No
E101093,2022,5,Yes
E101094,2021,4,No
E101094,2022,4,No
E101094,2023,4,No
E101094,2024,3,No
E101095,2022,3,No
E101095,2023,4,No
E101096,2022,4,No
E101096,2023,5,No
E101096,2024,5,No
E101096,2025,4,No
E101097,2021,3,No
E101097,2022,2,No
E101098,2019,5,No
E101098,2020,5,No
E101099,2018,3,No
E101099,2019,3,No
E101100,2019,2,No
E101101,2019,3,No
E101102,2021,4,No
E101103,2020,3,No
E101103,2021,4,No
E101103,2022,3,Yes
E101104,2022,4,No
E101105,2021,4,No
E101105,2022,4,No
E101106,2018,2,No
E101106,2019,4,No
E101107,2018,5,No
E101107,2019,2,No
E101108,2018,4,No
E101109,2021,4,Yes
E101109,2022,4,No
E101109,2023,3,No
E101109,2024,4,No
E101110,2021,3,No
E101111,2023,4,No
E101111,2024,4,No
E101111,2025,3,No
E101111,2026,4,Yes
E101112,2022,3,No
E101112,2023,3,No
E101112,2024,5,No
E101112,2025,5,No
E101113,2022,3,No
E101113,2023,5,Yes
E101114,2020,4,No
E101115,2019,3,Yes
E101115,2020,4,No
E101116,2020,3,No
E101117,2022,3,No
E101117,2023,4,No
E101117,2024,5,No
E101118,2023,3,No
E101118,2024,5,No
E101118,2025,4,No
E101118,2026,4,No
E101119,2020,4,No
E101119,2021,3,No
E101120,2017,4,No
E101120,2018,2,No
E101120,2019,3,No
E101120,2020,3,No
E101121,2021,4,No
E101122,2023,3,No
E101122,2024,4,No
E101123,2020,4,No
E101123,2021,2,No
E101123,2022,3,No
E101123,2023,3,No
E101124,2018,3,No
E101124,2019,4,No
E101124,2020,2,No
E101124,2021,5,No
E101125,2017,3,No
E101125,2018,3,No
E101126,2021,3,No
E101127,2022,3,No
E101127,2023,2,No
E101127,2024,5,No
E101127,2025,4,No
E101128,2018,2,No
E101128,2019,2,No
E101128,2020,4,No
E101129,2019,3,No
E101129,2020,3,No
E101129,2021,5,No
E101129,2022,4,No
E101130,2019,3,No
E101130,2020,5,No
E101130,2021,5,No
E101131,2023,3,Yes
E101132,2023,4,No
E101132,2024,5,No
E101133,2023,3,No
E101133,2024,4,No
E101133,2025,3,No
E101134,2019,5,No
E101135,2020,2,No
E101135,2021,5,No
E101135,2022,2,No
E101136,2021,3,No
E101136,2022,4,No
E101136,2023,4,No
E101137,2020,3,No
E101137,2021,5,No
E101138,2019,3,No
E101139,2022,5,No
E101139,2023,3,No
E101140,2022,3,No
E101140,2023,3,No
E101141,2021,2,No
E101141,2022,2,No
E101142,2023,5,No
E101142,2024,4,No
E101142,2025,2,No
E101143,2020,5,No
E101144,2017,3,No
E101144,2018,3,Yes
E101144,2019,3,No
E101145,2017,3,Yes
E101146,2023,3,No
E101146,2024,3,Yes
E101147,2017,3,No
E101148,2023,3,Yes
E101149,2023,4,No
E101150,2021,4,No
E101150,2022,2,No
E101150,2023,4,No
E101151,2018,4,Yes
E101152,2019,3,No
E101153,2022,2,No
E101153,2023,3,No
E101153,2024,4,No
E101154,2018,4,No
E101154,2019,3,No
E101154,2020,3,Yes
E101155,2022,4,No
E101155,2023,2,No
E101155,2024,4,No
E101155,2025,4,No
E101156,2019,2,No
E101156,2020,4,No
E101157,2023,2,Yes
E101157,2024,3,No
E101157,2025,3,No
E101158,2017,4,No
E101158,2018,3,No
E101158,2019,4,No
E101158,2020,3,No
E101159,2020,4,No
E101159,2021,5,Yes
E101159,2022,4,No
E101160,2018,4,No
E101160,2019,2,No
E101160,2020,3,No
E101161,2023,4,No
E101161,2024,4,Yes
E101161,2025,4,No
E101162,2022,3,No
E101162,2023,2,No
E101163,2021,3,No
E101163,2022,4,No
E101163,2023,3,No
E101163,2024,4,Yes
E101164,2021,4,No
E101165,2018,4,No
E101166,2018,5,No
E101167,2017,3,No
E101167,2018,3,No
E101167,2019,4,No
E101167,2020,2,Yes
E101168,2023,4,No
E101169,2019,4,No
E101169,2020,2,No
E101169,2021,4,No
E101170,2020,5,No
E101170,2021,5,Yes
E101170,2022,3,No
E101171,2018,5,No
E101171,2019,4,No
E101172,2017,2,Yes
E101172,2018,2,No
E101172,2019,3,No
E101172,2020,3,No
E101173,2022,2,Yes
E101173,2023,5,No
E101173,2024,4,Yes
E101173,2025,5,No
E101174,2018,3,No
E101174,2019,3,No
E101175,2017,4,No
E101175,2018,4,No
E101175,2019,4,No
E101175,2020,3,No
E101176,2017,2,No
E101176,2018,5,No
E101176,2019,3,No
E101176,2020,2,No
E101177,2023,2,No
E101177,2024,3,No
E101178,2023,4,No
E101178,2024,5,No
E101178,2025,3,No
E101178,2026,4,No
E101179,2020,4,Yes
E101179,2021,3,No
E101179,2022,2,No
E101179,2023,2,No
E101180,2023,2,No
E101180,2024,4,No
E101180,2025,4,No
E101180,2026,4,No
E101181,2022,4,No
E101181,2023,5,No
E101181,2024,4,No
E101182,2019,3,No
E101183,2018,5,No
E101183,2019,3,No
E101184,2019,5,No
E101184,2020,3,No
E101185,2017,3,No
E101185,2018,3,No
E101186,2020,3,Yes
E101187,2019,2,No
E101187,2020,2,No
E101188,2023,4,Yes
E101189,2017,3,No
E101189,2018,2,No
E101189,2019,4,Yes
E101189,2020,4,No
E101190,2019,3,No
E101190,2020,4,No
E101190,2021,3,No
E101191,2020,4,No
E101191,2021,3,No
E101191,2022,3,No
E101191,2023,4,No
E101192,2022,5,No
E101193,2022,4,No
E101194,2021,3,No
E101194,2022,3,No
E101194,2023,3,Yes
E101195,2020,3,No
E101195,2021,4,No
E101195,2022,3,No
E101195,2023,2,No
E101196,2023,4,No
E101196,2024,4,No
E101196,2025,2,Yes
E101196,2026,2,No
E101197,2021,4,Yes
E101197,2022,3,No
E101198,2022,3,No
E101199,2022,3,No
E101200,2022,4,No
E101200,2023,3,No
E101200,2024,3,No
E101200,2025,5,No
E101201,2018,5,No
E101201,2019,3,No
E101201,2020,3,No
E101201,2021,4,No
E101202,2019,4,No
E101202,2020,2,No
E101202,2021,4,Yes
E101203,2018,4,No
E101203,2019,5,No
E101203,2020,4,No
E101204,2018,4,No
E101204,2019,4,No
E101204,2020,5,No
E101205,2021,4,No
E101205,2022,5,No
E101205,2023,5,No
E101206,2019,3,No
E101206,2020,4,No
E101207,2021,5,No
E101208,2019,4,No
E101209,2020,3,No
E101210,2023,3,No
E101210,2024,5,No
E101210,2025,3,No
E101211,2023,2,No
E101211,2024,3,No
E101211,2025,4,No
E101212,2021,2,No
E101213,2021,3,No
E101213,2022,3,No
E101213,2023,5,No
E101213,2024,2,Yes
E101214,2019,5,No
E101214,2020,4,No
E101215,2019,4,No
E101216,2019,5,Yes
E101217,2023,3,No
E101218,2021,3,No
E101218,2022,4,No
E101219,2019,4,No
E101219,2020,3,No
E101219,2021,3,No
E101219,2022,3,No
E101220,2022,3,No
E101221,2021,5,No
E101221,2022,3,Yes
E101221,2023,4,No
E101222,2020,4,No
E101222,2021,3,No
E101222,2022,3,Yes
E101223,2023,4,No
E101223,2024,3,No
E101223,2025,3,No
E101223,2026,5,No
E101224,2017,2,No
E101224,2018,3,No
E101224,2019,4,No
E101225,2020,4,No
E101225,2021,4,No
E101225,2022,5,No
E101225,2023,3,No
E101226,2022,4,No
E101226,2023,2,No
E101226,2024,3,No
E101227,2019,4,No
E101227,2020,2,No
E101227,2021,4,No
E101227,2022,2,No
E101228,2020,4,No
E101228,2021,4,No
E101229,2018,4,No
E101229,2019,5,No
E101229,2020,4,No
E101229,2021,3,No
E101230,2018,5,No
E101230,2019,3,Yes
E101230,2020,2,No
E101231,2022,5,No
E101231,2023,4,No
E101231,2024,2,No
E101231,2025,5,No
E101232,2022,5,No
E101232,2023,4,No
E101232,2024,2,No
E101233,2023,4,No
E101233,2024,3,No
E101233,2025,3,No
E101233,2026,2,No
E101234,2021,2,Yes
E101234,2022,3,Yes
E101234,2023,4,No
E101235,2020,4,No
E101235,2021,5,No
E101235,2022,3,No
E101235,2023,3,No
E101236,2020,3,No
E101236,2021,3,No
E101236,2022,3,Yes
E101236,2023,4,No
E101237,2018,4,No
E101237,2019,2,No
E101237,2020,4,No
E101237,2021,2,Yes
E101238,2019,2,No
E101238,2020,3,No
E101239,2021,3,No
E101240,2017,3,No
E101240,2018,5,No
E101240,2019,3,No
E101240,2020,5,Yes
E101241,2022,3,No
E101241,2023,4,No
E101241,2024,4,Yes
E101241,2025,4,No
E101242,2019,3,No
E101242,2020,3,No
E101242,2021,3,No
E101243,2020,3,Yes
E101244,2022,5,No
E101244,2023,4,No
E101244,2024,5,No
E101245,2020,4,No
E101245,2021,2,No
E101245,2022,3,No
E101245,2023,4,No
E101246,2023,3,No
E101246,2024,4,No
E101246,2025,4,No
E101246,2026,4,No
E101247,2023,2,No
E101247,2024,3,No
E101247,2025,4,No
E101248,2023,4,No
E101249,2019,2,No
E101249,2020,5,No
E101249,2021,2,No
E101250,2017,3,No
E101250,2018,4,No
E101250,2019,3,No
E101251,2017,4,Yes
E101252,2020,2,Yes
E101253,2023,2,No
E101253,2024,3,No
E101253,2025,3,No
E101253,2026,4,No
E101254,2021,4,No
E101254,2022,3,No
E101254,2023,3,No
E101255,2017,3,No
E101255,2018,3,No
E101255,2019,3,No
E101255,2020,4,Yes
E101256,2022,4,No
E101256,2023,5,No
E101256,2024,4,No
E101257,2021,5,No
E101257,2022,3,No
E101258,2021,4,No
E101259,2021,4,No
E101259,2022,3,No
E101260,2023,3,No
E101260,2024,4,No
E101260,2025,3,No
E101260,2026,3,No
E101261,2021,2,No
E101261,2022,4,No
E101262,2019,4,No
E101262,2020,3,No
E101262,2021,5,No
E101262,2022,4,No
E101263,2017,3,No
E101264,2017,4,No
E101265,2018,3,No
E101265,2019,4,No
E101265,2020,3,Yes
E101265,2021,3,No
E101266,2021,3,Yes
E101266,2022,3,No
E101267,2021,3,No
E101267,2022,3,No
E101267,2023,3,No
E101267,2024,2,No
E101268,2018,4,No
E101268,2019,5,No
E101269,2022,4,No
E101269,2023,4,No
E101269,2024,3,No
E101269,2025,3,No
E101270,2019,3,No
E101270,2020,3,No
E101271,2020,5,No
E101271,2021,4,No
E101272,2019,3,No
E101273,2017,4,No
E101273,2018,5,No
E101273,2019,4,Yes
E101274,2021,5,No
E101274,2022,2,No
E101275,2022,4,No
E101276,2022,4,No
E101276,2023,3,No
E101277,2023,4,Yes
E101277,2024,5,No
E101277,2025,3,No
E101278,2017,2,No
E101278,2018,4,No
E101279,2022,4,No
E101279,2023,4,No
E101279,2024,3,No
E101279,2025,3,No
E101280,2020,4,Yes
E101280,2021,4,No
E101280,2022,4,Yes
E101281,2022,3,No
E101282,2020,4,No
E101282,2021,4,No
E101283,2020,5,No
E101283,2021,3,No
E101284,2020,2,No
E101284,2021,5,No
E101285,2021,4,No
E101285,2022,5,No
E101285,2023,3,No
E101285,2024,2,Yes
E101286,2018,4,No
E101287,2018,5,No
E101287,2019,2,No
E101287,2020,4,No
E101287,2021,5,No
E101288,2018,3,No
E101288,2019,4,Yes
E101288,2020,2,No
E101289,2021,2,No
E101289,2022,2,No
E101289,2023,2,No
E101290,2019,4,No
E101290,2020,3,No
E101290,2021,4,No
E101291,2021,3,No
E101291,2022,3,No
E101292,2020,4,No
E101292,2021,2,No
E101292,2022,5,No
E101293,2023,3,No
E101293,2024,3,No
E101293,2025,3,No
E101294,2017,2,No
E101294,2018,2,No
E101294,2019,4,No
E101294,2020,2,No
E101295,2021,4,Yes
E101295,2022,3,No
E101296,2018,4,No
E101296,2019,3,No
E101296,2020,4,No
E101296,2021,4,Yes
E101297,2019,3,No
E101297,2020,2,No
E101297,2021,4,No
E101298,2018,3,Yes
E101299,2018,4,No
E101299,2019,5,No
E101299,2020,5,No
E101299,2021,4,No
E101300,2019,3,No
E101300,2020,4,No
E101301,2021,5,No
E101301,2022,4,Yes
E101301,2023,3,No
E101302,2020,4,No
E101302,2021,4,No
E101302,2022,4,No
E101303,2020,3,No
E101303,2021,5,No
E101303,2022,3,No
E101303,2023,3,No
E101304,2021,3,No
E101304,2022,5,No
E101305,2022,5,Yes
E101305,2023,4,No
E101306,2022,4,No
E101306,2023,4,No
E101307,2023,3,No
E101307,2024,3,No
E101307,2025,2,No
E101307,2026,3,No
E101308,2022,4,No
E101308,2023,4,No
E101309,2018,5,No
E101309,2019,3,No
E101309,2020,4,Yes
E101310,2019,3,No
E101311,2019,3,No
E101311,2020,2,No
E101312,2022,3,No
E101313,2019,5,Yes
E101313,2020,3,No
E101314,2017,3,No
E101314,2018,4,No
E101314,2019,3,No
E101315,2018,4,No
E101315,2019,3,No
E101316,2018,3,No
E101316,2019,2,No
E101316,2020,4,No
E101317,2021,4,No
E101317,2022,3,No
E101318,2021,4,No
E101319,2020,5,Yes
E101319,2021,3,No
E101320,2017,5,Yes
E101320,2018,2,No
E101321,2018,2,Yes
E101321,2019,2,No
E101321,2020,4,No
E101322,2023,4,No
E101323,2023,3,No
E101323,2024,3,No
E101324,2022,4,No
E101324,2023,4,No
E101325,2020,4,No
E101325,2021,4,No
E101325,2022,4,No
E101325,2023,4,No
E101326,2021,4,No
E101326,2022,5,No
E101326,2023,4,No
E101326,2024,2,Yes
E101327,2017,3,No
E101328,2021,4,Yes
E101328,2022,5,No
E101328,2023,5,No
E101329,2019,3,No
E101330,2017,4,No
E101330,2018,5,No
E101330,2019,4,No
E101331,2019,3,Yes
E101331,2020,3,No
E101331,2021,3,No
E101332,2018,4,No
E101332,2019,4,Yes
E101332,2020,2,Yes
E101332,2021,3,No
E101333,2018,4,No
E101333,2019,5,Yes
E101333,2020,5,No
E101333,2021,5,No
E101334,2018,2,Yes
E101334,2019,5,No
E101334,2020,4,No
E101334,2021,4,No
E101335,2019,3,No
E101336,2021,2,Yes
E101336,2022,3,No
E101337,2019,4,No
E101337,2020,4,No
E101338,2017,3,No
E101338,2018,4,No
E101338,2019,2,No
E101338,2020,5,No
E101339,2019,4,No
E101339,2020,2,No
E101340,2023,3,Yes
E101340,2024,2,Yes
E101340,2025,3,No
E101340,2026,4,No
E101341,2020,4,No
E101341,2021,4,No
E101341,2022,4,No
E101342,2018,3,No
E101342,2019,5,No
E101342,2020,2,No
E101343,2019,3,No
E101343,2020,5,No
E101343,2021,3,No
E101344,2021,5,Yes
E101344,2022,4,No
E101344,2023,3,No
E101344,2024,3,No
E101345,2020,3,No
E101346,2020,3,No
E101347,2022,2,No
E101347,2023,2,No
E101348,2018,3,No
E101348,2019,3,No
E101348,2020,3,No
E101348,2021,2,No
E101349,2022,4,No
E101349,2023,4,No
E101349,2024,4,No
E101349,2025,3,No
E101350,2019,3,Yes
E101350,2020,3,No
E101350,2021,3,No
E101350,2022,3,No
E101351,2023,3,No
E101352,2017,5,No
E101353,2017,3,No
E101353,2018,3,No
E101353,2019,2,No
E101354,2019,3,No
E101354,2020,4,No
E101354,2021,4,No
E101355,2022,4,No
E101356,2020,4,No
E101357,2021,5,No
E101357,2022,4,No
E101357,2023,2,No
E101357,2024,4,No
E101358,2023,3,No
E101358,2024,3,No
E101358,2025,3,Yes
E101359,2018,4,No
E101359,2019,4,No
E101359,2020,4,No
E101359,2021,3,No
E101360,2021,4,No
E101360,2022,3,No
E101360,2023,2,No
E101361,2021,4,No
E101361,2022,5,No
E101361,2023,3,No
E101361,2024,4,No
E101362,2020,3,Yes
E101362,2021,4,No
E101363,2022,4,No
E101364,2019,2,No
E101364,2020,4,Yes
E101364,2021,2,Yes
E101365,2019,2,No
E101365,2020,4,No
E101366,2019,4,No
E101366,2020,5,No
E101367,2018,2,No
E101367,2019,3,No
E101367,2020,3,No
E101367,2021,3,Yes
E101368,2020,3,No
E101369,2018,2,No
E101370,2018,2,No
E101370,2019,3,No
E101370,2020,3,Yes
E101371,2019,5,No
E101372,2018,3,No
E101372,2019,3,No
E101372,2020,5,No
E101373,2022,5,No
E101373,2023,3,No
E101374,2017,4,No
E101375,2020,2,No
E101375,2021,4,No
E101376,2017,3,Yes
E101376,2018,4,No
E101376,2019,2,No
E101376,2020,3,No
E101377,2019,5,No
E101377,2020,3,No
E101377,2021,5,No
E101377,2022,3,Yes
E101378,2020,3,No
E101378,2021,3,No
E101378,2022,3,No
E101379,2020,5,No
E101379,2021,2,No
E101379,2022,4,No
E101380,2022,2,No
E101380,2023,3,No
E101380,2024,3,No
E101381,2022,2,No
E101381,2023,5,No
E101382,2020,4,No
E101383,2020,3,No
E101383,2021,3,No
E101384,2022,4,No
E101384,2023,3,No
E101384,2024,3,Yes
E101384,2025,5,No
E101385,2022,3,No
E101385,2023,3,No
E101385,2024,3,No
E101385,2025,4,No
E101386,2018,5,Yes
E101387,2022,3,No
E101387,2023,2,No
E101387,2024,5,No
E101388,2023,3,No
E101388,2024,3,Yes
E101388,2025,3,No
E101388,2026,4,No
E101389,2020,2,No
E101389,2021,5,No
E101390,2019,4,Yes
E101390,2020,3,No
E101391,2018,3,No
E101391,2019,2,No
E101391,2020,3,No
E101392,2018,2,No
E101393,2022,3,No
E101393,2023,3,No
E101393,2024,5,No
E101394,2018,3,No
E101395,2020,4,No
E101395,2021,3,No
E101396,2019,3,No
E101396,2020,3,No
E101396,2021,2,No
E101397,2022,3,No
E101397,2023,2,No
E101397,2024,3,No
E101397,2025,3,Yes
E101398,2022,3,No
E101398,2023,3,No
E101398,2024,4,No
E101399,2023,3,No
E101400,2023,4,No
E101400,2024,2,No
E101400,2025,4,No
E101401,2020,2,No
E101401,2021,4,No
E101401,2022,5,No
E101402,2017,2,No
E101402,2018,4,No
E101403,2020,3,No
E101404,2018,5,No
E101404,2019,3,No
E101405,2017,5,Yes
E101405,2018,3,No
E101405,2019,4,Yes
E101406,2021,4,No
E101406,2022,3,No
E101407,2023,5,No
E101407,2024,3,No
E101407,2025,4,No
E101407,2026,4,No
E101408,2017,5,No
E101408,2018,2,No
E101409,2019,2,Yes
E101410,2019,3,No
E101410,2020,3,No
E101410,2021,4,No
E101410,2022,4,No
E101411,2019,3,No
E101411,2020,4,Yes
E101411,2021,2,No
E101412,2019,2,No
E101412,2020,4,No
E101412,2021,2,No
E101413,2017,4,No
E101414,2022,2,No
E101414,2023,3,No
E101415,2023,4,No
E101415,2024,3,No
E101415,2025,3,Yes
E101415,2026,3,No
E101416,2021,5,No
E101416,2022,4,No
E101416,2023,3,No
E101417,2017,3,No
E101417,2018,4,Yes
E101417,2019,4,Yes
E101417,2020,4,No
E101418,2018,2,Yes
E101419,2020,3,No
E101419,2021,4,Yes
E101419,2022,4,No
E101419,2023,3,No
E101420,2021,4,No
E101421,2020,4,No
E101421,2021,5,No
E101421,2022,3,No
E101421,2023,3,No
E101422,2021,4,Yes
E101423,2022,3,No
E101423,2023,4,No
E101423,2024,4,No
E101423,2025,4,No
E101424,2023,5,No
E101424,2024,5,Yes
E101424,2025,4,No
E101424,2026,3,Yes
E101425,2019,3,Yes
E101425,2020,3,No
E101425,2021,2,No
E101426,2020,3,No
E101426,2021,4,No
E101426,2022,5,No
E101427,2019,3,No
E101427,2020,3,No
E101428,2021,3,Yes
E101428,2022,3,No
E101429,2021,3,No
E101430,2020,2,No
E101430,2021,4,No
E101430,2022,3,No
E101430,2023,3,No
E101431,2019,2,No
E101431,2020,3,No
E101431,2021,5,No
E101432,2021,4,No
E101433,2021,2,No
E101434,2019,4,No
E101435,2023,3,Yes
E101435,2024,4,No
E101436,2022,4,Yes
E101436,2023,2,No
E101436,2024,3,No
E101436,2025,4,No
E101437,2022,2,No
E101438,2022,2,Yes
E101438,2023,4,No
E101438,2024,5,No
E101439,2020,4,No
E101439,2021,3,No
E101440,2020,2,No
E101440,2021,4,Yes
E101440,2022,3,No
E101441,2021,3,No
E101441,2022,3,No
E101442,2022,4,No
E101442,2023,3,No
E101442,2024,2,No
E101442,2025,4,No
E101443,2020,4,No
E101443,2021,3,No
E101444,2020,4,Yes
E101445,2022,2,Yes
E101445,2023,2,No
E101445,2024,3,No
E101445,2025,4,No
E101446,2017,4,No
E101446,2018,4,No
E101446,2019,2,Yes
E101446,2020,4,No
E101447,2020,3,No
E101447,2021,4,No
E101447,2022,4,No
E101448,2022,5,No
E101448,2023,5,No
E101448,2024,2,No
E101449,2022,4,No
E101449,2023,3,No
E101449,2024,5,No
E101450,2023,4,No
E101450,2024,4,No
E101451,2020,4,No
E101452,2023,4,No
E101453,2020,3,No
E101454,2021,5,No
E101455,2017,3,No
E101455,2018,2,No
E101456,2018,3,No
E101456,2019,5,No
E101456,2020,2,No
E101456,2021,4,No
E101457,2020,4,No
E101457,2021,4,No
E101457,2022,3,No
E101457,2023,3,No
E101458,2018,3,No
E101458,2019,4,No
E101458,2020,2,No
E101458,2021,3,No
E101459,2021,5,No
E101459,2022,4,No
E101460,2020,2,No
E101461,2020,3,No
E101461,2021,3,No
E101462,2020,4,No
E101462,2021,3,No
E101463,2023,4,No
E101464,2022,3,Yes
E101464,2023,3,No
E101464,2024,3,Yes
E101465,2017,3,No
E101465,2018,4,No
E101465,2019,4,No
E101466,2021,4,No
E101466,2022,3,No
E101466,2023,5,No
E101467,2023,3,No
E101467,2024,3,No
E101467,2025,4,No
E101467,2026,3,No
E101468,2017,4,No
E101469,2021,2,No
E101469,2022,4,No
E101469,2023,3,No
E101469,2024,3,Yes
E101470,2020,4,No
E101470,2021,2,Yes
E101470,2022,4,No
E101471,2018,4,No
E101471,2019,5,Yes
E101471,2020,3,No
E101472,2022,2,No
E101472,2023,3,No
E101472,2024,3,No
E101472,2025,3,No
E101473,2023,4,No
E101473,2024,4,No
E101473,2025,3,Yes
E101474,2022,4,No
E101474,2023,5,No
E101475,2023,3,No
E101475,2024,3,No
E101475,2025,3,No
E101476,2023,3,No
E101476,2024,5,No
E101476,2025,3,No
E101477,2021,5,No
E101478,2020,3,No
E101478,2021,4,No
E101478,2022,5,Yes
E101479,2023,2,No
E101480,2023,3,No
E101480,2024,3,No
